budget,genres,homepage,id,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
26000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",,9092,"[{""id"": 931, ""name"": ""jealousy""}, {""id"": 1813, ""name"": ""toxication""}, {""id"": 3098, ""name"": ""castle""}, {""id"": 5921, ""name"": ""step mother""}, {""id"": 6187, ""name"": ""fairy-tale figure""}, {""id"": 33673, ""name"": ""apple""}, {""id"": 41406, ""name"": ""middle ages""}, {""id"": 46951, ""name"": ""mirror""}, {""id"": 177998, ""name"": ""nobility""}]",en,4.810621,"[{""name"": ""Interscope Communications"", ""id"": 10201}, {""name"": ""Polygram Filmed Entertainment"", ""id"": 31080}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/18/1997,0,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Snow White: A Tale of Terror,6,62
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",,2779,"[{""id"": 3363, ""name"": ""hypnosis""}, {""id"": 10183, ""name"": ""independent film""}]",en,9.317265,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Gravier Productions"", ""id"": 1824}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/5/2001,0,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,The Curse of the Jade Scorpion,6.5,165
26000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",,316002,"[{""id"": 2864, ""name"": ""one-night stand""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 223162, ""name"": ""accidental love""}]",en,5.644844,"[{""name"": ""K. JAM Media"", ""id"": 17888}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/10/2015,0,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Accidental Love,3.9,95
25530000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",,36355,"[{""id"": 630, ""name"": ""dolphin""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 3546, ""name"": ""florida keys""}, {""id"": 13088, ""name"": ""summer""}]",en,4.475007,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""The Bubble Factory"", ""id"": 27128}, {""name"": ""American Films"", ""id"": 38181}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/17/1996,20080020,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Flipper,5.3,84
26000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",http://selflessmovie.tumblr.com/,238615,"[{""id"": 2251, ""name"": ""lie""}, {""id"": 4978, ""name"": ""immortality""}, {""id"": 6564, ""name"": ""terminal illness""}, {""id"": 10124, ""name"": ""laboratory""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 33721, ""name"": ""body-swap""}, {""id"": 34079, ""name"": ""death""}, {""id"": 34143, ""name"": ""rich""}, {""id"": 187008, ""name"": ""false memory""}, {""id"": 189748, ""name"": ""soul transference""}, {""id"": 196682, ""name"": ""rich man""}, {""id"": 205852, ""name"": ""mind transfer""}, {""id"": 218102, ""name"": ""host body""}, {""id"": 218105, ""name"": ""body snatching""}, {""id"": 227385, ""name"": ""eternal""}]",en,66.097437,"[{""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""Ram Bergman Productions"", ""id"": 11092}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/10/2015,30523226,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Self/less,6.3,1091
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,1985,"[{""id"": 740, ""name"": ""aids""}, {""id"": 4529, ""name"": ""diplomat""}, {""id"": 5944, ""name"": ""nairobi""}, {""id"": 6083, ""name"": ""politician""}, {""id"": 6135, ""name"": ""pharmaceutical industry""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10326, ""name"": ""morgue""}, {""id"": 33617, ""name"": ""genocide in rwanda""}]",en,20.679652,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Blue Sky Films"", ""id"": 33680}, {""name"": ""Potboiler Productions"", ""id"": 36615}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/31/2005,82466670,129,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""sw"", ""name"": ""Kiswahili""}]",Released,The Constant Gardener,6.8,417
30000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.thepassionofthechrist.com/,615,"[{""id"": 186, ""name"": ""christianity""}, {""id"": 835, ""name"": ""jewry""}, {""id"": 1405, ""name"": ""roman empire""}, {""id"": 2974, ""name"": ""jesus christ""}, {""id"": 3032, ""name"": ""suffering""}, {""id"": 3033, ""name"": ""apostle""}, {""id"": 3034, ""name"": ""last supper""}, {""id"": 3035, ""name"": ""roman""}, {""id"": 3036, ""name"": ""bible""}, {""id"": 10364, ""name"": ""mission""}, {""id"": 13006, ""name"": ""torture""}]",en,38.171417,"[{""name"": ""Icon Productions"", ""id"": 152}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/25/2004,611899420,127,"[{""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Released,The Passion of the Christ,6.9,864
25000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,788,"[{""id"": 582, ""name"": ""san francisco""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 2341, ""name"": ""nanny""}, {""id"": 2546, ""name"": ""mask""}, {""id"": 4056, ""name"": ""custody battle""}, {""id"": 167808, ""name"": ""fake identity""}]",en,30.884535,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Blue Wolf"", ""id"": 10230}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/24/1993,441286195,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Mrs. Doubtfire,7,1591
25000000,"[{""id"": 18, ""name"": ""Drama""}]",,380,"[{""id"": 30, ""name"": ""individual""}, {""id"": 791, ""name"": ""mentally disabled""}, {""id"": 1646, ""name"": ""autism""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 1873, ""name"": ""yuppie""}, {""id"": 1874, ""name"": ""car dealer""}, {""id"": 1906, ""name"": ""egocentrism""}, {""id"": 9935, ""name"": ""travel""}, {""id"": 11428, ""name"": ""convertible""}, {""id"": 15106, ""name"": ""psychiatrist""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 214965, ""name"": ""savant""}]",en,49.510658,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Star Partners II Ltd."", ""id"": 206}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/11/1988,412800000,133,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Rain Man,7.6,1709
33000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.thegrantorino.com/,13223,"[{""id"": 570, ""name"": ""rape""}, {""id"": 1543, ""name"": ""war veteran""}, {""id"": 1900, ""name"": ""immigration""}, {""id"": 10093, ""name"": ""priest""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 10938, ""name"": ""old man""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 18021, ""name"": ""detroit""}, {""id"": 33476, ""name"": ""widower""}, {""id"": 33885, ""name"": ""car""}, {""id"": 198536, ""name"": ""hmong""}]",en,50.7453,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Gerber Pictures"", ""id"": 975}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Double Nickel Entertainment"", ""id"": 10138}, {""name"": ""Matten Productions"", ""id"": 27351}, {""name"": ""WV Films IV"", ""id"": 27352}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",12/9/2008,269958228,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Gran Torino,7.8,3086
25100000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",http://www.wthefilm.com,10523,"[{""id"": 279, ""name"": ""usa""}, {""id"": 833, ""name"": ""white house""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 6375, ""name"": ""george w. bush""}, {""id"": 8570, ""name"": ""president""}, {""id"": 15087, ""name"": ""iraq war""}]",en,10.445391,"[{""name"": ""Ixtlan Productions"", ""id"": 525}, {""name"": ""Emperor Motion Pictures"", ""id"": 2726}, {""name"": ""Global Entertainment Group"", ""id"": 2727}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/17/2008,29506464,131,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,W.,6.1,143
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,8681,"[{""id"": 90, ""name"": ""paris""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 6019, ""name"": ""human trafficking""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 13059, ""name"": ""prostitution""}, {""id"": 182045, ""name"": ""albanian""}, {""id"": 197430, ""name"": ""missing daughter""}, {""id"": 212801, ""name"": ""ex cia agent""}]",en,80.879032,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""M6 Films"", ""id"": 1115}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""TPS Star"", ""id"": 6586}, {""name"": ""Grive Productions"", ""id"": 6877}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""M6"", ""id"": 11261}, {""name"": ""Wintergreen Productions"", ""id"": 11845}, {""name"": ""All Pictures Media"", ""id"": 23614}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/18/2008,226830568,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""sq"", ""name"": ""shqip""}]",Released,Taken,7.2,4369
26000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,239571,"[{""id"": 161272, ""name"": ""high school sweetheart""}]",en,33.93914,"[{""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/16/2014,35926213,117,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Best of Me,7.2,765
25000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,619,"[{""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1596, ""name"": ""anonymous letter""}, {""id"": 2992, ""name"": ""diva""}, {""id"": 3088, ""name"": ""bodyguard""}, {""id"": 3089, ""name"": ""oscar award""}, {""id"": 12670, ""name"": ""los angeles""}]",en,26.576385,"[{""name"": ""Tig Productions"", ""id"": 335}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Kasdan Pictures"", ""id"": 13040}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/25/1992,411006740,129,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Bodyguard,6.1,661
22000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",http://www.schindlerslist.com/,424,"[{""id"": 1382, ""name"": ""factory""}, {""id"": 1631, ""name"": ""concentration camp""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 1739, ""name"": ""holocaust""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 3599, ""name"": ""defense industry""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 194409, ""name"": ""the holocaust""}]",en,104.469351,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/29/1993,321365567,195,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Schindler's List,8.3,4329
25000000,"[{""id"": 18, ""name"": ""Drama""}]",http://thehelpmovie.com/#/splash,50014,"[{""id"": 787, ""name"": ""mississippi""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 2804, ""name"": ""exploitation""}, {""id"": 6984, ""name"": ""racial segregation""}, {""id"": 12425, ""name"": ""racism""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 13097, ""name"": ""maid""}, {""id"": 13098, ""name"": ""moral courage""}, {""id"": 13099, ""name"": ""ressentiment""}, {""id"": 176219, ""name"": ""southern belle""}, {""id"": 204173, ""name"": ""racial issues""}, {""id"": 208992, ""name"": ""1960s""}, {""id"": 209334, ""name"": ""newspaper columnist""}]",en,42.191509,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Participant Productions"", ""id"": 2030}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""Reliance Entertainment"", ""id"": 7294}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""AE"", ""name"": ""United Arab Emirates""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/9/2011,124272124,146,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Help,7.8,1910
28000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,162903,"[{""id"": 736, ""name"": ""journalist""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 11615, ""name"": ""internet""}, {""id"": 33646, ""name"": ""information leak""}, {""id"": 208647, ""name"": ""activist""}]",en,20.267062,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Reliance Entertainment"", ""id"": 7294}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Anonymous Content"", ""id"": 10039}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/11/2013,8555008,128,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Fifth Estate,5.7,364
0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",,11024,"[{""id"": 703, ""name"": ""detective""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 6101, ""name"": ""engine""}, {""id"": 10988, ""name"": ""based on tv series""}, {""id"": 15162, ""name"": ""dog""}]",en,22.644275,"[{""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/24/2004,181466833,93,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Scooby-Doo 2: Monsters Unleashed,5.4,500
26000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 14, ""name"": ""Fantasy""}]",,208763,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 2795, ""name"": ""mystic""}, {""id"": 14765, ""name"": ""church""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 40931, ""name"": ""witchcraft""}, {""id"": 156810, ""name"": ""science""}, {""id"": 177895, ""name"": ""dark fantasy""}, {""id"": 209714, ""name"": ""3d""}]",ru,7.182761,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Ankor-Film"", ""id"": 21450}]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""RU"", ""name"": ""Russia""}, {""iso_3166_1"": ""UA"", ""name"": ""Ukraine""}]",1/30/2014,0,127,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Forbidden Kingdom,4.9,71
30000000,"[{""id"": 27, ""name"": ""Horror""}]",,6466,"[{""id"": 9826, ""name"": ""murder""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 161794, ""name"": ""bad dream""}]",en,26.69592,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Cecchi Gori Group Tiger Cinematografica"", ""id"": 371}, {""name"": ""Avery Pix"", ""id"": 1565}, {""name"": ""Sean S. Cunningham Films"", ""id"": 17611}, {""name"": ""Crystal Lake Entertainment"", ""id"": 21783}, {""name"": ""WTC Productions"", ""id"": 50102}, {""name"": ""Yannix Technology Corporation"", ""id"": 53063}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/15/2003,114908830,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Freddy vs. Jason,5.8,594
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",,254024,"[{""id"": 161982, ""name"": ""murder investigation""}]",en,7.336256,"[{""name"": ""Revolution Films"", ""id"": 163}, {""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Cattleya"", ""id"": 10102}, {""name"": ""Vedette Finance"", ""id"": 34381}, {""name"": ""Multitrade"", ""id"": 48197}, {""name"": ""Ypsilon Films"", ""id"": 53326}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/6/2014,0,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,The Face of an Angel,4.7,64
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",,12589,"[{""id"": 797, ""name"": ""showdown""}, {""id"": 2998, ""name"": ""gi""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 6257, ""name"": ""genius""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 12101, ""name"": ""miniaturization""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 18069, ""name"": ""laser gun""}, {""id"": 18096, ""name"": ""spear""}, {""id"": 33353, ""name"": ""boy genius""}]",en,12.739721,"[{""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Universal Cartoon Studios"", ""id"": 4285}, {""name"": ""Paramount Animation"", ""id"": 24955}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/21/2001,80936232,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Jimmy Neutron: Boy Genius,5.6,231
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.cloverfieldmovie.com/,7191,"[{""id"": 720, ""name"": ""helicopter""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 1418, ""name"": ""skyscraper""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2249, ""name"": ""camcorder""}, {""id"": 4210, ""name"": ""panic""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 6898, ""name"": ""quarantine""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 11100, ""name"": ""giant monster""}, {""id"": 161791, ""name"": ""kaiju""}, {""id"": 162365, ""name"": ""military""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,46.942396,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Bad Robot"", ""id"": 11461}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/15/2008,170764026,85,"[{""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Cloverfield,6.4,2251
25000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,1497,"[{""id"": 853, ""name"": ""crime fighter""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 6362, ""name"": ""turtle""}, {""id"": 10278, ""name"": ""ninja""}, {""id"": 12193, ""name"": ""reporter""}, {""id"": 14512, ""name"": ""new york city""}]",en,15.505137,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Golden Harvest Company"", ""id"": 2521}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/22/1991,78000000,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,5.8,286
25000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",,117,"[{""id"": 14899, ""name"": ""white suit""}, {""id"": 155714, ""name"": ""al capone""}, {""id"": 168590, ""name"": ""tough cop""}, {""id"": 177354, ""name"": ""treasury agent""}, {""id"": 177359, ""name"": ""untouchable""}, {""id"": 177362, ""name"": ""tax evasion""}, {""id"": 177364, ""name"": ""jury tampering""}, {""id"": 177370, ""name"": ""rule of law""}, {""id"": 177372, ""name"": ""rooftop chase""}, {""id"": 177380, ""name"": ""cutting face while shaving""}, {""id"": 214548, ""name"": ""1930s""}]",en,38.272889,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/2/1987,76270454,119,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Untouchables,7.6,1384
25000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,6977,"[{""id"": 1556, ""name"": ""texas""}, {""id"": 2149, ""name"": ""drug traffic""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 5616, ""name"": ""united states\u2013mexico barrier""}, {""id"": 9937, ""name"": ""suspense""}]",en,53.645267,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Mike Zoss Productions"", ""id"": 2092}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/8/2007,171600000,122,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,No Country for Old Men,7.7,3003
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",,168530,"[{""id"": 4668, ""name"": ""police operation""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 164677, ""name"": ""brother-in-law brother-in-law relationship""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 179450, ""name"": ""black men""}]",en,28.468,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Rainforest Films"", ""id"": 1309}, {""name"": ""Cube Vision"", ""id"": 2780}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/7/2014,153997819,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Ride Along,6.1,853
